text,category,source
Sueldos,PODER_ADQUISITIVO,reclassified_otros
la cantidad de dinero que se llevaron,PODER_ADQUISITIVO,reclassified_otros
seguridad,INSEGURIDAD,original_training
la inflacion,INFLACION,original_training
la violencia estatal,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
el ajuste trabajo q no hay,TRABAJO,original_training
los precios que se estabilicen,INFLACION,original_training
Falta plata,PODER_ADQUISITIVO,reclassified_otros
desempleo,TRABAJO,original_training
economia,ECONOMIA,original_training
que tenemos un gobierno que esta saqueando el pais,POLITICA,original_training
la inseguridad,INSEGURIDAD,original_training
el mercado laboral,TRABAJO,original_training
el presidente,POLITICA,original_training
Los sueldos bajos,PODER_ADQUISITIVO,reclassified_otros
inflacion inseguridad,INSEGURIDAD,original_training
politicos,POLITICA,original_training
No sabe,OTROS,reclassified_otros
Los gobernantes q no pueden cumplir con sus promes,CORRUPCION,reclassified_otros
inseguridad,INSEGURIDAD,original_training
falta de educacion,EDUCACION,original_training
economia,ECONOMIA,original_training
El salario,PODER_ADQUISITIVO,reclassified_otros
economia,ECONOMIA,original_training
mala gestion,POLITICA,original_training
la economia,ECONOMIA,original_training
corrupcion,CORRUPCION,original_training
Drogadiccion,OTROS,reclassified_otros
milei,POLITICA,original_training
la corrupcion,CORRUPCION,original_training
La economía,OTROS,reclassified_otros
inseguridad,INSEGURIDAD,original_training
corrupcion,CORRUPCION,original_training
la economía y la gente de bien estamos aplastados por impuestos,CORRUPCION,reclassified_otros
inseguridad,INSEGURIDAD,original_training
Económico,PODER_ADQUISITIVO,reclassified_otros
malas relaciones comerciales que esta haciendo el presidente,POLITICA,original_training
Económico,PODER_ADQUISITIVO,reclassified_otros
la inflacion,INFLACION,original_training
Económico,PODER_ADQUISITIVO,reclassified_otros
robos mas que nada en ciudades,INSEGURIDAD,original_training
vendieron todo,OTROS,reclassified_otros
Los sueldos congeldos,PODER_ADQUISITIVO,reclassified_otros
EECONOMIA,OTROS,reclassified_otros
educacion jubilados,EDUCACION,original_training
no tener politicos de carrera capacitados,POLITICA,original_training
Económico,PODER_ADQUISITIVO,reclassified_otros
inseguridad,INSEGURIDAD,original_training
El poder de los economistas,OTROS,reclassified_otros
Sueldos vajos,PODER_ADQUISITIVO,reclassified_otros
muchos politicos,POLITICA,original_training
inseguridad,INSEGURIDAD,original_training
economico,ECONOMIA,original_training
economia,ECONOMIA,original_training
la economia e inseguridad,INSEGURIDAD,original_training
politicas economicas del pais,POLITICA,original_training
corrupcion,CORRUPCION,original_training
Impuestos,CORRUPCION,reclassified_otros
la pobreza,POBREZA,original_training
la inseguridad,INSEGURIDAD,original_training
QUE SE ROBAN TODO,CORRUPCION,reclassified_otros
La corrupción,CORRUPCION,reclassified_otros
delicuencia,OTROS,reclassified_otros
El rumbo politico,OTROS,reclassified_otros
economia,ECONOMIA,original_training
inflacion,INFLACION,original_training
como esta toda la situacion economica,ECONOMIA,original_training
Economía hasta que acomode vamos sentir el simbronazo,OTROS,reclassified_otros
la pobreza,POBREZA,original_training
economia,ECONOMIA,original_training
La economía. Bajos sueldos,PODER_ADQUISITIVO,reclassified_otros
corrupcion,CORRUPCION,original_training
presidente,POLITICA,original_training
economia,ECONOMIA,original_training
el gobierno que no piensa en el pueblo,POLITICA,original_training
inflacion,INFLACION,original_training
los politicos,POLITICA,original_training
la falta de trabajo,TRABAJO,original_training
Igual es un vendedor esta rifando al pais,OTROS,reclassified_otros
todo lo que sea politica,POLITICA,original_training
El sueldos de los empleados públicos es bajo,PODER_ADQUISITIVO,reclassified_otros
la mala gestion,POLITICA,original_training
precios,INFLACION,original_training
educacion,EDUCACION,original_training
corrupcion,CORRUPCION,original_training
la pobreza,POBREZA,original_training
la falta de trabajo no de,TRABAJO,original_training
desocupacion,TRABAJO,original_training
la economia,ECONOMIA,original_training
la inseguridad,INSEGURIDAD,original_training
Educación destruida,CULTURA_VALORES,reclassified_otros
La economía. Los sueldos bajos,PODER_ADQUISITIVO,reclassified_otros
La falta de educación,CULTURA_VALORES,reclassified_otros
inseguridad,INSEGURIDAD,original_training
No sé incentiva la cultura,CULTURA_VALORES,reclassified_otros
inseguridad,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
"Disfinanciamiento del Estado, falta de inversión en educación",CULTURA_VALORES,reclassified_otros
La plata no alcanza,PODER_ADQUISITIVO,reclassified_otros
falta de trabajo,TRABAJO,original_training
politicos corruptos,POLITICA,original_training
el trabajo y la economka,TRABAJO,original_training
economia,ECONOMIA,original_training
el desempleo,TRABAJO,original_training
inseguridad,INSEGURIDAD,original_training
el agua,SERVICIOS,original_training
la economia,ECONOMIA,original_training
inflacion,INFLACION,original_training
economico,ECONOMIA,original_training
educacion,EDUCACION,original_training
La corrupción,CORRUPCION,reclassified_otros
Los bajos salarios,PODER_ADQUISITIVO,reclassified_otros
inseguridad,INSEGURIDAD,original_training
la suba de precios,INFLACION,original_training
falta de trabajo,TRABAJO,original_training
la economia,ECONOMIA,original_training
economia,ECONOMIA,original_training
la falta de trabajo,TRABAJO,original_training
la inseguridad,INSEGURIDAD,original_training
La educación,CULTURA_VALORES,reclassified_otros
Los aumentos de las cosas y no aumentan los sueldos,PODER_ADQUISITIVO,reclassified_otros
inseguridad,INSEGURIDAD,original_training
no hay trabajo,TRABAJO,original_training
economia,ECONOMIA,original_training
Economía,OTROS,reclassified_otros
Salarios de bajos en general,PODER_ADQUISITIVO,reclassified_otros
la dirigencia politica,POLITICA,original_training
Económico,PODER_ADQUISITIVO,reclassified_otros
desocupacion,TRABAJO,original_training
Económico,PODER_ADQUISITIVO,reclassified_otros
la inseguridad,INSEGURIDAD,original_training
economia,ECONOMIA,original_training
los politicos,POLITICA,original_training
lo sueldos y falta de trabajo,TRABAJO,original_training
La desigualdad,OTROS,reclassified_otros
suba de precios de alimentos y servicios,SERVICIOS,original_training
los delincuentes que andan sueltos,OTROS,reclassified_otros
economia,ECONOMIA,original_training
inflacion,INFLACION,original_training
la seguridad,INSEGURIDAD,original_training
No alcanza la plata,PODER_ADQUISITIVO,reclassified_otros
Inflación,OTROS,reclassified_otros
pobreza,POBREZA,original_training
La corrupción estatal,CORRUPCION,reclassified_otros
la inseguridad,INSEGURIDAD,original_training
economia,ECONOMIA,original_training
la economia,ECONOMIA,original_training
durante muchos mandatos politicos se hizo un mal uso y administracion de los recursos economicos del pais y hoy estamos atravesando las consecuencias de eso,ECONOMIA,original_training
los politicos,POLITICA,original_training
La economía. La inflación,OTROS,reclassified_otros
la suba de precios,INFLACION,original_training
Económico,PODER_ADQUISITIVO,reclassified_otros
La Plata no alcanza para nada,PODER_ADQUISITIVO,reclassified_otros
el presidente mejor que se vaya,POLITICA,original_training
LAS MEDIDAS ECONÓMICAS,OTROS,reclassified_otros
la delincuencia,INSEGURIDAD,original_training
inflacion,INFLACION,original_training
politicos,POLITICA,original_training
la inflacion,INFLACION,original_training
la falta de trabajo,TRABAJO,original_training
inseguridad,INSEGURIDAD,original_training
falta trabajo,TRABAJO,original_training
La educación,CULTURA_VALORES,reclassified_otros
los politicos que nos roban a todo el pueblo,POLITICA,original_training
la politicas publicas,POLITICA,original_training
La corrupción,CORRUPCION,reclassified_otros
Falta de educativo,CULTURA_VALORES,reclassified_otros
ns,OTROS,reclassified_otros
economia,ECONOMIA,original_training
falta de trabajo,TRABAJO,original_training
educacion,EDUCACION,original_training
Sueldos bajos,PODER_ADQUISITIVO,reclassified_otros
el gasto publico,SERVICIOS,original_training
economia,ECONOMIA,original_training
la pobreza,POBREZA,original_training
inseguridad,INSEGURIDAD,original_training
Economía,OTROS,reclassified_otros
falta de trabajo,TRABAJO,original_training
La inflación,OTROS,reclassified_otros
Economía,OTROS,reclassified_otros
Sueldos bajos,PODER_ADQUISITIVO,reclassified_otros
La plata no alcanza,PODER_ADQUISITIVO,reclassified_otros
salud educacion,EDUCACION,original_training
la inseguridad,INSEGURIDAD,original_training
la corrupción,CORRUPCION,reclassified_otros
Falta de compromiso de la gente.,OTROS,reclassified_otros
economia,ECONOMIA,original_training
delincuencia,INSEGURIDAD,original_training
la educacion no apoya al futuro,EDUCACION,original_training
los politicos,POLITICA,original_training
presidente,POLITICA,original_training
Económico,PODER_ADQUISITIVO,reclassified_otros
los precios altos,INFLACION,original_training
Que la plata no alcanza,PODER_ADQUISITIVO,reclassified_otros
Corrupción,CORRUPCION,reclassified_otros
los gobernantes,OTROS,original_training
falta de cultura de trabajo,TRABAJO,original_training
corrupción,CORRUPCION,reclassified_otros
economia trabajo,TRABAJO,original_training
las malas politicas anteriores,POLITICA,original_training
inseguridad,INSEGURIDAD,original_training
La juventud,OTROS,reclassified_otros
inflacion,INFLACION,original_training
la falta de trabajo,TRABAJO,original_training
trabajo,TRABAJO,original_training
la justicia inseguridad,INSEGURIDAD,original_training
la corrupcion y la inflacion,INFLACION,original_training
los sueldos,PODER_ADQUISITIVO,reclassified_otros
trabajo,TRABAJO,original_training
La economía,OTROS,reclassified_otros
corrupcion,CORRUPCION,original_training
la seguridad,INSEGURIDAD,original_training
corrupcion,CORRUPCION,original_training
aumento de precios de alimentos,INFLACION,original_training
Economía,OTROS,reclassified_otros
economia,ECONOMIA,original_training
La corrupción,CORRUPCION,reclassified_otros
pobreza,POBREZA,original_training
trabajo,TRABAJO,original_training
no hay paro?,OTROS,reclassified_otros
Sueldos,PODER_ADQUISITIVO,reclassified_otros
malos sueldos,PODER_ADQUISITIVO,reclassified_otros
Drogadicción,OTROS,reclassified_otros
corrupcion,CORRUPCION,original_training
La economía la plata no alcanza,PODER_ADQUISITIVO,reclassified_otros
la corrupcion,CORRUPCION,original_training
falta de educacion,EDUCACION,original_training
la economia,ECONOMIA,original_training
Los gobernantes,CORRUPCION,reclassified_otros
inseguridad presion tributaria,INSEGURIDAD,original_training
la economia,ECONOMIA,original_training
la inflacion,INFLACION,original_training
los politicos,POLITICA,original_training
Falta de educación,CULTURA_VALORES,reclassified_otros
Educación,CULTURA_VALORES,reclassified_otros
la economia,ECONOMIA,original_training
economia,ECONOMIA,original_training
el hambre,POBREZA,original_training
los politicos,POLITICA,original_training
la corrupcion,CORRUPCION,original_training
el gobierno,POLITICA,original_training
inflacion,INFLACION,original_training
la inseguridad aprender a no ponerse bandera politica de nada,INSEGURIDAD,original_training
mucha inseguridad no puedo dejar la puerta abierta,INSEGURIDAD,original_training
obras publicas,OTROS,original_training
economico,ECONOMIA,original_training
Los gobernantes que nos tocaron,CORRUPCION,reclassified_otros
no sabe,OTROS,reclassified_otros
La economía,OTROS,reclassified_otros
la seguridad,INSEGURIDAD,original_training
economia,ECONOMIA,original_training
inseguridad,INSEGURIDAD,original_training
no hay sueldos acordes a la inflacion,INFLACION,original_training
Todo,OTROS,reclassified_otros
la economia,ECONOMIA,original_training
Corrupción,CORRUPCION,reclassified_otros
la educación,CULTURA_VALORES,reclassified_otros
La inflación,OTROS,reclassified_otros
el gasto publico,SERVICIOS,original_training
economia,ECONOMIA,original_training
educacion,EDUCACION,original_training
economia,ECONOMIA,original_training
inseguridad,INSEGURIDAD,original_training
Dinero,PODER_ADQUISITIVO,reclassified_otros
economia,ECONOMIA,original_training
Económico,PODER_ADQUISITIVO,reclassified_otros
La economía,OTROS,reclassified_otros
la falta de trabajo,TRABAJO,original_training
que la inflacion no es acorde a los sueldos y cada vez cuesta mas llegar a finde nes,INFLACION,original_training
lao forma de  gobernanr,OTROS,reclassified_otros
la corrupcion,CORRUPCION,original_training
el politico,OTROS,reclassified_otros
No contesta,OTROS,reclassified_otros
mucha gente se lleva plata de mas posea riba políticamente gablando,PODER_ADQUISITIVO,reclassified_otros
poca memoria,OTROS,original_training
economia y seguridad,INSEGURIDAD,original_training
los politicos,POLITICA,original_training
la inflacion,INFLACION,original_training
falta de empleo estable,TRABAJO,original_training
peronistas,OTROS,reclassified_otros
flojos q no trabajan,OTROS,reclassified_otros
Los q gobiernan,OTROS,reclassified_otros
?,OTROS,reclassified_otros
La política,OTROS,reclassified_otros
la economia el endeudamiento de la gente es un desastre lo que esta pasando,ECONOMIA,original_training
los politicos chorros,POLITICA,original_training
La corrupción,CORRUPCION,reclassified_otros
los politicos,POLITICA,original_training
la inflacion devaluacion y pobreza,POBREZA,original_training
economico,ECONOMIA,original_training
que no se aplican politicas publicas para q halla igualdad entre sectores sociales,POLITICA,original_training
la economía,OTROS,reclassified_otros
La corrupción,CORRUPCION,reclassified_otros
la pobreza,POBREZA,original_training
La corrupción,CORRUPCION,reclassified_otros
No hay plata,PODER_ADQUISITIVO,reclassified_otros
economico,ECONOMIA,original_training
los politicos,POLITICA,original_training
el gobierno de turno porque nos vende el presidente,POLITICA,original_training
el gobierno,POLITICA,original_training
La economía,OTROS,reclassified_otros
Corrupción política,CORRUPCION,reclassified_otros
falta de agua potable falta de educacion oportunidad laboral,TRABAJO,original_training
las diferencias politicas,POLITICA,original_training
la corrupcion,CORRUPCION,original_training
la corrupcion,CORRUPCION,original_training
la educacion,EDUCACION,original_training
Corrupción,CORRUPCION,reclassified_otros
que se robaron todo,CORRUPCION,reclassified_otros
corrupcion,CORRUPCION,original_training
Los bajos sueldo,PODER_ADQUISITIVO,reclassified_otros
presidente,POLITICA,original_training
la inseguridad,INSEGURIDAD,original_training
desempleo,TRABAJO,original_training
economia,ECONOMIA,original_training
la educacion,EDUCACION,original_training
las condiciones laborales,TRABAJO,original_training
economia,ECONOMIA,original_training
corrupción,CORRUPCION,reclassified_otros
salud y educacion,EDUCACION,original_training
Lo económico,PODER_ADQUISITIVO,reclassified_otros
la falta de trabajo,TRABAJO,original_training
corrupcion seguridad,INSEGURIDAD,original_training
iflacion y no hay una buena fuente de trabajo,TRABAJO,original_training
inseguridad,INSEGURIDAD,original_training
economia,ECONOMIA,original_training
la corrupcion,CORRUPCION,original_training
la falta de trabajo,TRABAJO,original_training
la inseguridad,INSEGURIDAD,original_training
La corrupción,CORRUPCION,reclassified_otros
educacion,EDUCACION,original_training
todos los politicos mienten,POLITICA,original_training
corrupcion,CORRUPCION,original_training
la economia,ECONOMIA,original_training
economia,ECONOMIA,original_training
desempleo,TRABAJO,original_training
Corrupción,CORRUPCION,reclassified_otros
corrupciob,OTROS,original_training
inseguridad y economia,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la inseguridad hay muchos robos,INSEGURIDAD,original_training
los sueldos deberia estar acorde a la inflacion,INFLACION,original_training
la corrupcion,CORRUPCION,original_training
la falta de trabajo,TRABAJO,original_training
poco empleo,TRABAJO,original_training
mala decisiones al votar,OTROS,original_training
Corrupción,CORRUPCION,reclassified_otros
inflacion,INFLACION,original_training
La economía la corrupción,CORRUPCION,reclassified_otros
la corrupcion,CORRUPCION,original_training
robo del patrimonio argentino,INSEGURIDAD,original_training
desocupacion,TRABAJO,original_training
el kisnerismo,OTROS,original_training
corrupcion,CORRUPCION,original_training
La formación social del ciudadano.,CULTURA_VALORES,reclassified_otros
la inflacion,INFLACION,original_training
inseguridad y falta de trabajo,TRABAJO,original_training
la falta de cultura y educacion,EDUCACION,original_training
economia,ECONOMIA,original_training
los politicos de siempre,POLITICA,original_training
economia,ECONOMIA,original_training
que aentan las cosas y menos trabajo,TRABAJO,original_training
los kukardos,OTROS,original_training
la economia,ECONOMIA,original_training
la falta de trabajo,TRABAJO,original_training
los aumentos constantes,OTROS,original_training
falta de cv ultura del trabajo adolescencia rebelde no respetan autoridades,TRABAJO,original_training
Económico,PODER_ADQUISITIVO,reclassified_otros
las politicas del gobiernos economico y seguridad todo,POLITICA,original_training
que se paga muchas cosas ejp tarjeta alimentaria plan leche gas y cuantas cosas mas,SERVICIOS,original_training
la economia,ECONOMIA,original_training
la inflacion,INFLACION,original_training
Políticos,OTROS,reclassified_otros
el hambre,POBREZA,original_training
Economía DdHh educación,CULTURA_VALORES,reclassified_otros
desempleo,TRABAJO,original_training
economia,ECONOMIA,original_training
pobreza,POBREZA,original_training
pobreza,POBREZA,original_training
la inseguridad creio,INSEGURIDAD,original_training
Económico,PODER_ADQUISITIVO,reclassified_otros
economia,ECONOMIA,original_training
La falta de conciencia política social,OTROS,reclassified_otros
Los planes sociales,OTROS,reclassified_otros
economico,ECONOMIA,original_training
El aumento consecutivamente y el sueldo no alcansa ni para la primera quincena y de los impuestos ni hablemos,CORRUPCION,reclassified_otros
los politicos,POLITICA,original_training
trabajo,TRABAJO,original_training
no hay aumentos se planes ni sueldos,PODER_ADQUISITIVO,reclassified_otros
pobreza,POBREZA,original_training
corrupción,CORRUPCION,reclassified_otros
las malas elecciones de la gente,POLITICA,original_training
presidentes,POLITICA,original_training
el presidente,POLITICA,original_training
economia,ECONOMIA,original_training
el presidente,POLITICA,original_training
la corrupcion,CORRUPCION,original_training
La inflación,OTROS,reclassified_otros
la falta de trabajo,TRABAJO,original_training
la economia,ECONOMIA,original_training
Económico,PODER_ADQUISITIVO,reclassified_otros
los gobiernos,POLITICA,original_training
no sabe,OTROS,original_training
todos los politicos,POLITICA,original_training
la pobreza,POBREZA,original_training
Económico,PODER_ADQUISITIVO,reclassified_otros
Económico,PODER_ADQUISITIVO,reclassified_otros
la inestabilidad economica,OTROS,original_training
inseguridad,INSEGURIDAD,original_training
economia,ECONOMIA,original_training
Corrupción la coima,CORRUPCION,reclassified_otros
la salud,SALUD,original_training
economia,ECONOMIA,original_training
La cultura,CULTURA_VALORES,reclassified_otros
la inflacion,INFLACION,original_training
la falta de empleo,TRABAJO,original_training
economia,ECONOMIA,original_training
inseguridad,INSEGURIDAD,original_training
economia,ECONOMIA,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
La desigualdad,OTROS,reclassified_otros
corrupcion,CORRUPCION,original_training
la economia,ECONOMIA,original_training
Lo económico,PODER_ADQUISITIVO,reclassified_otros
seguridad,INSEGURIDAD,original_training
la infkacion,OTROS,original_training
economia,ECONOMIA,original_training
El loco miley,OTROS,reclassified_otros
falta de trabajo,TRABAJO,original_training
Educación,CULTURA_VALORES,reclassified_otros
corrupcion,CORRUPCION,original_training
seguridad,INSEGURIDAD,original_training
la manipulacion de la justicia,CORRUPCION,reclassified_otros
corrupcion,CORRUPCION,original_training
el gobierno electo sus politicas de ajuste,POLITICA,original_training
Cada ves lo productos cada ves más caro y la,OTROS,reclassified_otros
La gente que no quiere trabajar,OTROS,reclassified_otros
la economia,ECONOMIA,original_training
la falta de trabajo,TRABAJO,original_training
La suba de precio y la perdida del poder adquisitivo,PODER_ADQUISITIVO,reclassified_otros
Económico,PODER_ADQUISITIVO,reclassified_otros
falta de castigo ejemplar a los corruptos,CORRUPCION,original_training
la inseguridad,INSEGURIDAD,original_training
la economia,ECONOMIA,original_training
Que se trae todo de afuera y no se invierte acá,OTROS,reclassified_otros
Los políticos,OTROS,reclassified_otros
corrupcion,CORRUPCION,original_training
mucha pobreza,POBREZA,original_training
Educación,CULTURA_VALORES,reclassified_otros
La corrupción,CORRUPCION,reclassified_otros
politicos peleando,POLITICA,original_training
El ajuste lo está pagando el pueblo,OTROS,reclassified_otros
Económico,PODER_ADQUISITIVO,reclassified_otros
la falta de trabajo,TRABAJO,original_training
la pobreza,POBREZA,original_training
seguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
economia,ECONOMIA,original_training
corrupcion,CORRUPCION,original_training
Lo económico,PODER_ADQUISITIVO,reclassified_otros
Económico,PODER_ADQUISITIVO,reclassified_otros
el desastre del presidente,POLITICA,original_training
La inflación,OTROS,reclassified_otros
Los salarios bajos,PODER_ADQUISITIVO,reclassified_otros
los precios de la comida,INFLACION,original_training
la corrupcion,CORRUPCION,original_training
el presidente,POLITICA,original_training
Bajos sueldos,PODER_ADQUISITIVO,reclassified_otros
la economia,ECONOMIA,original_training
Los políticos chorros,CORRUPCION,reclassified_otros
nos falta educación,CULTURA_VALORES,reclassified_otros
Cultural económica y social de gente que se acostumbro a vivir sin esfuerzo,CULTURA_VALORES,reclassified_otros
La inflación que dejaron los K,OTROS,reclassified_otros
Los políticos que tenemos que se roban todo,CORRUPCION,reclassified_otros
el presidente,POLITICA,original_training
la situacion economica insostenible,ECONOMIA,original_training
La corrupción,CORRUPCION,reclassified_otros
la plata,PODER_ADQUISITIVO,reclassified_otros
corrupcion,CORRUPCION,original_training
la desocupacion,TRABAJO,original_training
no alcanza la plata,PODER_ADQUISITIVO,reclassified_otros
LA CULTURA,CULTURA_VALORES,reclassified_otros
la corrupcion,CORRUPCION,original_training
Impuestos,CORRUPCION,reclassified_otros
falta de fuentes de trabajo,TRABAJO,original_training
la corrupcion y educacion,EDUCACION,original_training
no hay trabajo,TRABAJO,original_training
la politica no se renueva,POLITICA,original_training
la inflacion,INFLACION,original_training
economico,ECONOMIA,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la educacion,EDUCACION,original_training
robo,INSEGURIDAD,original_training
la corrupcion,CORRUPCION,original_training
desocupacion,TRABAJO,original_training
el presidente,POLITICA,original_training
la economia,ECONOMIA,original_training
Educación,CULTURA_VALORES,reclassified_otros
la economia,ECONOMIA,original_training
Sueldo no alcanza inflación,PODER_ADQUISITIVO,reclassified_otros
la inseguridad y la droga,INSEGURIDAD,original_training
mi sueldo es bajo no hay trabajo,TRABAJO,original_training
corrupcion,CORRUPCION,original_training
desempleo,TRABAJO,original_training
la corrupcion,CORRUPCION,original_training
Económico,PODER_ADQUISITIVO,reclassified_otros
hay que aguantar y esperar que passe todo,OTROS,reclassified_otros
Miley,OTROS,reclassified_otros
Los kirneristas,OTROS,reclassified_otros
costo de vida,INFLACION,original_training
los politicos que mienten y sacan todo a su favor y no del pueblo,POLITICA,original_training
educativo,CULTURA_VALORES,reclassified_otros
el presidente,POLITICA,original_training
Económico social,PODER_ADQUISITIVO,reclassified_otros
la educacion,EDUCACION,original_training
los politicos,POLITICA,original_training
falta de trabajo,TRABAJO,original_training
Impuestos muy altos,CORRUPCION,reclassified_otros
falta de trabajo,TRABAJO,original_training
milei y su locura,POLITICA,original_training
la falta de trabajo,TRABAJO,original_training
La economía,OTROS,reclassified_otros
el presidente,POLITICA,original_training
inflacion,INFLACION,original_training
La injusticia,CORRUPCION,reclassified_otros
empleados no son bien pagos y los impuestos,CORRUPCION,reclassified_otros
la corrupcion y la inseguridad,INSEGURIDAD,original_training
malas gestiones politicas,POLITICA,original_training
primero que la moneda perdio su valor dos que el gobierno estan haciendo algunas cosas que perjudicaron a muchisimas personas,POLITICA,original_training
los precios de todo,INFLACION,original_training
el costo de vida,INFLACION,original_training
falta de trabajoo,TRABAJO,original_training
inseguridad,INSEGURIDAD,original_training
Bajos sueldos,PODER_ADQUISITIVO,reclassified_otros
Economía,OTROS,reclassified_otros
la inseguridad y la inflacion,INFLACION,original_training
No alcanza,PODER_ADQUISITIVO,reclassified_otros
vagancia,OTROS,original_training
milei,POLITICA,original_training
"No alcanza la plata, trabajamos y no alcanza",PODER_ADQUISITIVO,reclassified_otros
desempleo,TRABAJO,original_training
que milei sea el presidente,POLITICA,original_training
recesion inflacion malas politicas,ECONOMIA,original_training
Los altos impuestos,CORRUPCION,reclassified_otros
falta de empleo,TRABAJO,original_training
la inflacion,INFLACION,original_training
violencia entre la gente joven,INSEGURIDAD,original_training
falta cultura,OTROS,original_training
el presidente las malas decisiones hacia los pobres,POBREZA,original_training
economia y desempleo,TRABAJO,original_training
economico y desempleo,TRABAJO,original_training
Los gobernantes,CORRUPCION,reclassified_otros
los politicos,POLITICA,original_training
desempleo,TRABAJO,original_training
los precios,INFLACION,original_training
los kukcas,OTROS,reclassified_otros
un presidente inhumano,POLITICA,original_training
la crisis economica,ECONOMIA,original_training
"Lo dejaron fundido, se robaron todo",CORRUPCION,reclassified_otros
la economia,ECONOMIA,original_training
educacion,EDUCACION,original_training
gobiernos,POLITICA,original_training
la corrupcion politica,CORRUPCION,original_training
los politicos no piensan enel pueblo educacion y salud,SALUD,original_training
inflacion,INFLACION,original_training
La corrupción de los kircheneristas,CORRUPCION,reclassified_otros
inseguridad,INSEGURIDAD,original_training
falta de trabajo,TRABAJO,original_training
La falta de educación,CULTURA_VALORES,reclassified_otros
inseguridad,INSEGURIDAD,original_training
Educación,CULTURA_VALORES,reclassified_otros
inseguridad,INSEGURIDAD,original_training
Economía,OTROS,reclassified_otros
trabajo,TRABAJO,original_training
la inseguridad,INSEGURIDAD,original_training
el costo de vida,INFLACION,original_training
falta de trabajo,TRABAJO,original_training
la corrupcion,CORRUPCION,original_training
la inseguridad,INSEGURIDAD,original_training
la falta de seguridad y la inflacion,INFLACION,original_training
falta de opòrtunidades,OTROS,reclassified_otros
Corrupción en estamentos públicos,CORRUPCION,reclassified_otros
presidente,POLITICA,original_training
no hay cconciencia democratica,OTROS,original_training
falta de posibilidades laborales,TRABAJO,original_training
no hay inversionistas,OTROS,original_training
Corrupción,CORRUPCION,reclassified_otros
que hay menos trabajo y muchisima pobreza,POBREZA,original_training
la droga,OTROS,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
La corrupción,CORRUPCION,reclassified_otros
La perdida del poder adquisitivo,PODER_ADQUISITIVO,reclassified_otros
el robo de lo politicos,POLITICA,original_training
Educación,CULTURA_VALORES,reclassified_otros
economia,ECONOMIA,original_training
La Plata,PODER_ADQUISITIVO,reclassified_otros
la corrupcion,CORRUPCION,original_training
los piquetes,OTROS,reclassified_otros
La economía,OTROS,reclassified_otros
inseguridad,INSEGURIDAD,original_training
desocupacion,TRABAJO,original_training
la desocupacio no se crean fuentes de trabajo,TRABAJO,original_training
La corrupción,CORRUPCION,reclassified_otros
la corrupcion de la dirigencia,CORRUPCION,original_training
Mala política económico,PODER_ADQUISITIVO,reclassified_otros
corrupcion,CORRUPCION,original_training
Corrupción,CORRUPCION,reclassified_otros
pobreza,POBREZA,original_training
desocupacion,TRABAJO,original_training
poca gente que labura,OTROS,reclassified_otros
La  economía y los peronistas,OTROS,reclassified_otros
la inseguridad,INSEGURIDAD,original_training
NO SE,OTROS,reclassified_otros
falta de trabajo,TRABAJO,original_training
Que no hay plata y que la gente vive de los planes sociales,PODER_ADQUISITIVO,reclassified_otros
el gobierno,POLITICA,original_training
Jubilados,OTROS,reclassified_otros
La droga,OTROS,reclassified_otros
Economía mala. La plata no alcanza,PODER_ADQUISITIVO,reclassified_otros
inseguridad,INSEGURIDAD,original_training
el gobierno,POLITICA,original_training
de viviendas,OTROS,reclassified_otros
milei,POLITICA,original_training
seguridad,INSEGURIDAD,original_training
la economia,ECONOMIA,original_training
la falta de trabajo,TRABAJO,original_training
economico,ECONOMIA,original_training
desocupacion,TRABAJO,original_training
Los sueldos de los jubilados,PODER_ADQUISITIVO,reclassified_otros
falta de trabajo,TRABAJO,original_training
corrupcion,CORRUPCION,original_training
"la justicia , no hay justicia",CORRUPCION,reclassified_otros
economia,ECONOMIA,original_training
sueldos bajísimos,PODER_ADQUISITIVO,reclassified_otros
falta de trabajo privado,TRABAJO,original_training
economia,ECONOMIA,original_training
Malversación de fondos,OTROS,reclassified_otros
Falta de dinero,PODER_ADQUISITIVO,reclassified_otros
Sueldos jubilaciones,PODER_ADQUISITIVO,reclassified_otros
la pobreza,POBREZA,original_training
la economia,ECONOMIA,original_training
Educación,CULTURA_VALORES,reclassified_otros
La droga,OTROS,reclassified_otros
el presidente,POLITICA,original_training
economico,ECONOMIA,original_training
la inseguridad,INSEGURIDAD,original_training
la politica economica,POLITICA,original_training
inseguridad falta de trabajo salud educacion,INSEGURIDAD,original_training
educacion,EDUCACION,original_training
el gobiernos,POLITICA,original_training
Corrupción,CORRUPCION,reclassified_otros
la falta de trabajo,TRABAJO,original_training
inseguridad ins,INSEGURIDAD,original_training
los politicos no hacen nada,POLITICA,original_training
